iter	Passed	Remaining
3237	27200	31602
3238	27206	31591
3239	27213	31581
3240	27220	31571
3241	27226	31560
3242	27233	31550
3243	27239	31538
3244	27246	31529
3245	27253	31519
3246	27260	31508
3247	27267	31498
3248	27274	31488
3249	27281	31478
3250	27287	31467
3251	27299	31463
3252	27309	31457
3253	27317	31448
3254	27325	31439
3255	27333	31429
3256	27339	31419
3257	27344	31406
3258	27352	31397
3259	27358	31386
3260	27366	31377
3261	27373	31367
3262	27382	31360
3263	27389	31349
3264	27395	31339
3265	27403	31330
3266	27408	31318
3267	27414	31306
3268	27419	31294
3269	27422	31280
3270	27431	31272
3271	27437	31261
3272	27441	31248
3273	27446	31235
3274	27450	31222
3275	27455	31209
3276	27461	31198
3277	27469	31189
3278	27477	31181
3279	27485	31172
3280	27492	31163
3281	27500	31154
3282	27507	31143
3283	27514	31133
3284	27533	31137
3285	27556	31145
3286	27580	31154
3287	27587	31145
3288	27594	31134
3289	27600	31124
3290	27608	31114
3291	27616	31106
3292	27623	31096
3293	27631	31087
3294	27643	31083
3295	27653	31077
3296	27665	31072
3297	27678	31068
3298	27688	31062
3299	27697	31054
3300	27704	31044
3301	27717	31042
3302	27733	31041
3303	27742	31033
3304	27749	31023
3305	27758	31015
3306	27766	31006
3307	27775	30999
3308	27782	30989
3309	27792	30983
3310	27799	30972
3311	27806	30963
3312	27811	30951
3313	27816	30939
3314	27828	30934
3315	27838	30928
3316	27846	30919
3317	27863	30920
3318	27872	30912
3319	27882	30905
3320	27888	30895
3321	27902	30892
3322	27910	30883
3323	27920	30877
3324	27929	30869
3325	27934	30857
3326	27939	30845
3327	27945	30833
3328	27950	30822
3329	27956	30810
3330	28060	30907
3331	28076	30907
3332	28085	30900
3333	28094	30891
3334	28103	30884
3335	28111	30875
3336	28120	30867
3337	28127	30857
3338	28135	30848
3339	28142	30839
3340	28149	30828
3341	28160	30823
3342	28167	30813
3343	28175	30804
3344	28186	30798
3345	28200	30796
3346	28213	30793
3347	28220	30782
3348	28231	30776
3349	28238	30767
3350	28248	30760
3351	28257	30753
3352	28264	30742
3353	28273	30734
3354	28280	30725
3355	28289	30717
3356	28297	30707
3357	28305	30699
3358	28312	30689
3359	28322	30682
3360	28340	30684
3361	28348	30675
3362	28358	30669
3363	28365	30658
3364	28380	30657
3365	28391	30652
3366	28399	30642
3367	28408	30635
3368	28415	30625
3369	28422	30614
3370	28429	30605
3371	28477	30639
3372	28665	30823
3373	28690	30833
3374	28712	30839
3375	28728	30839
3376	28757	30851
3377	28793	30872
3378	28802	30864
3379	28807	30853
3380	28821	30850
3381	28856	30870
3382	28863	30859
3383	28869	30849
3384	28877	30839
3385	28885	30830
3386	28893	30821
3387	28901	30811
3388	28907	30801
3389	28914	30791
3390	28920	30779
3391	28926	30768
3392	28933	30758
3393	28939	30747
3394	28946	30737
3395	28956	30730
3396	28963	30719
3397	28970	30709
3398	28979	30701
3399	29029	30736
3400	29037	30727
3401	29042	30715
3402	29048	30704
3403	29054	30693
3404	29064	30685
3405	29100	30706
3406	29112	30702
3407	29137	30710
3408	29172	30730
3409	29239	30782
3410	29270	30798
3411	29289	30800
3412	29334	30829
3413	29437	30921
3414	29467	30934
3415	29479	30929
3416	29488	30920
3417	29500	30915
3418	29509	30908
3419	29519	30900
3420	29530	30894
3421	29544	30890
3422	29553	30883
3423	29564	30876
3424	29573	30869
3425	29583	30861
3426	29592	30853
3427	29601	30845
3428	29614	30840
3429	29624	30834
3430	29634	30826
3431	29646	30821
3432	29656	30814
3433	29668	30808
3434	29679	30802
3435	29689	30795
3436	29703	30792
3437	29716	30788
3438	29729	30783
3439	29740	30778
3440	29750	30770
3441	29760	30763
3442	29769	30755
3443	29780	30748
3444	29790	30742
3445	29799	30733
3446	29810	30727
3447	29818	30718
3448	29827	30709
3449	29838	30703
3450	29856	30704
3451	29873	30703
3452	29891	30705
3453	29906	30702
3454	29918	30697
3455	29931	30693
3456	29951	30696
3457	29967	30695
3458	29978	30689
3459	29992	30685
3460	30004	30680
3461	30017	30676
3462	30028	30670
3463	30042	30667
3464	30059	30667
3465	30075	30665
3466	30087	30660
3467	30100	30656
3468	30109	30647
3469	30116	30637
3470	30122	30626
3471	30127	30613
3472	30133	30602
3473	30137	30588
3474	30145	30578
3475	30157	30573
3476	30162	30561
3477	30168	30550
3478	30174	30538
3479	30180	30527
3480	30186	30516
3481	30192	30504
3482	30198	30492
3483	30205	30482
3484	30210	30470
3485	30216	30459
3486	30221	30446
3487	30226	30434
3488	30230	30421
3489	30235	30408
3490	30240	30396
3491	30246	30385
3492	30253	30374
3493	30258	30362
3494	30264	30351
3495	30270	30340
3496	30277	30329
3497	30286	30321
3498	30293	30310
3499	30299	30299
3500	30305	30287
3501	30310	30276
3502	30316	30264
3503	30321	30252
3504	30327	30241
3505	30332	30229
3506	30338	30217
3507	30344	30206
3508	30350	30194
3509	30356	30184
3510	30363	30173
3511	30369	30161
3512	30375	30151
3513	30381	30139
3514	30387	30127
3515	30392	30115
3516	30397	30104
3517	30403	30092
3518	30409	30081
3519	30415	30069
3520	30424	30061
3521	30430	30050
3522	30435	30037
3523	30441	30026
3524	30446	30014
3525	30453	30004
3526	30459	29992
3527	30465	29981
3528	30471	29970
3529	30477	29959
3530	30483	29948
3531	30489	29936
3532	30494	29924
3533	30499	29912
3534	30505	29901
3535	30511	29890
3536	30517	29878
3537	30523	29867
3538	30529	29856
3539	30535	29845
3540	30542	29834
3541	30547	29823
3542	30553	29811
3543	30562	29803
3544	30568	29792
3545	30574	29781
3546	30579	29769
3547	30586	29758
3548	30591	29747
3549	30597	29735
3550	30602	29723
3551	30608	29712
3552	30615	29701
3553	30620	29689
3554	30626	29678
3555	30632	29667
3556	30638	29656
3557	30643	29644
3558	30650	29633
3559	30655	29622
3560	30661	29611
3561	30667	29600
3562	30673	29588
3563	30679	29577
3564	30685	29566
3565	30691	29555
3566	30700	29546
3567	30705	29535
3568	30711	29524
3569	30717	29513
3570	30723	29501
3571	30729	29491
3572	30735	29479
3573	30741	29468
3574	30747	29457
3575	30753	29445
3576	30758	29434
3577	30764	29423
3578	30770	29412
3579	30777	29401
3580	30782	29389
3581	30788	29378
3582	30794	29367
3583	30802	29358
3584	30810	29349
3585	30816	29338
3586	30822	29327
3587	30827	29315
3588	30835	29306
3589	30842	29296
3590	30847	29283
3591	30852	29272
3592	30858	29261
3593	30863	29249
3594	30869	29237
3595	30876	29227
3596	30882	29216
3597	30888	29206
3598	30895	29196
3599	30901	29184
3600	30908	29175
3601	30913	29163
3602	30919	29151
3603	30925	29140
3604	30930	29129
3605	30936	29117
3606	30942	29106
3607	30947	29095
3608	30953	29084
3609	30961	29074
3610	30967	29063
3611	30973	29052
3612	30979	29042
3613	30986	29031
3614	30992	29020
3615	30997	29008
3616	31003	28997
3617	31009	28986
3618	31014	28975
3619	31021	28964
3620	31026	28953
3621	31031	28941
3622	31037	28930
3623	31045	28920
3624	31050	28909
3625	31056	28898
3626	31063	28888
3627	31069	28877
3628	31075	28866
3629	31080	28854
3630	31086	28843
3631	31095	28834
3632	31102	28824
3633	31107	28813
3634	31113	28802
3635	31119	28791
3636	31125	28780
3637	31131	28769
3638	31137	28758
3639	31143	28747
3640	31150	28737
3641	31156	28726
3642	31161	28715
3643	31168	28705
3644	31174	28694
3645	31181	28683
3646	31186	28672
3647	31193	28662
3648	31199	28651
3649	31206	28641
3650	31210	28629
3651	31216	28617
3652	31222	28607
3653	31232	28600
3654	31239	28589
3655	31246	28579
3656	31252	28568
3657	31257	28557
3658	31263	28546
3659	31268	28535
3660	31274	28523
3661	31281	28513
3662	31286	28502
3663	31292	28491
3664	31298	28480
3665	31304	28469
3666	31308	28457
3667	31314	28446
3668	31320	28434
3669	31326	28423
3670	31331	28412
3671	31337	28401
3672	31343	28390
3673	31349	28380
3674	31355	28369
3675	31361	28358
3676	31369	28349
3677	31375	28338
3678	31382	28328
3679	31387	28317
3680	31393	28306
3681	31399	28295
3682	31405	28284
3683	31411	28273
3684	31417	28262
3685	31422	28251
3686	31427	28239
3687	31433	28228
3688	31439	28217
3689	31445	28206
3690	31450	28195
3691	31455	28184
3692	31461	28172
3693	31466	28161
3694	31473	28151
3695	31479	28140
3696	31484	28128
3697	31490	28118
3698	31496	28107
3699	31504	28098
3700	31510	28087
3701	31515	28076
3702	31521	28065
3703	31526	28054
3704	31532	28043
3705	31539	28033
3706	31545	28022
3707	31550	28010
3708	31556	28000
3709	31563	27990
3710	31569	27979
3711	31575	27968
3712	31581	27957
3713	31588	27948
3714	31594	27937
3715	31599	27926
3716	31605	27915
3717	31612	27905
3718	31618	27894
3719	31625	27884
3720	31631	27873
3721	31639	27865
3722	31644	27853
3723	31650	27843
3724	31656	27832
3725	31661	27820
3726	31668	27810
3727	31674	27799
3728	31679	27788
3729	31686	27778
3730	31691	27767
3731	31697	27756
3732	31703	27745
3733	31709	27735
3734	31715	27724
3735	31721	27713
3736	31726	27702
3737	31732	27691
3738	31738	27680
3739	31744	27670
3740	31750	27659
3741	31755	27648
3742	31761	27637
3743	31766	27626
3744	31772	27615
3745	31780	27606
3746	31784	27594
3747	31789	27582
3748	31795	27572
3749	31801	27560
3750	31806	27550
3751	31813	27539
3752	31819	27529
3753	31824	27518
3754	31830	27507
3755	31836	27496
3756	31842	27485
3757	31847	27474
3758	31853	27463
3759	31859	27453
3760	31865	27442
3761	31871	27431
3762	31877	27421
3763	31883	27411
3764	31889	27400
3765	31895	27389
3766	31901	27379
3767	31907	27368
3768	31914	27358
3769	31921	27349
3770	31928	27339
3771	31933	27328
3772	31939	27317
3773	31945	27306
3774	31950	27295
3775	31956	27284
3776	31962	27274
3777	31967	27263
3778	31974	27253
3779	31979	27242
3780	31985	27231
3781	31990	27219
3782	31995	27208
3783	32001	27197
3784	32007	27187
3785	32013	27176
3786	32019	27166
3787	32024	27155
3788	32030	27144
3789	32036	27134
3790	32043	27124
3791	32051	27115
3792	32058	27106
3793	32065	27095
3794	32071	27085
3795	32077	27074
3796	32083	27064
3797	32089	27053
3798	32094	27042
3799	32100	27032
3800	32106	27021
3801	32112	27010
3802	32118	27000
3803	32125	26990
3804	32132	26981
3805	32139	26971
3806	32147	26962
3807	32155	26953
3808	32162	26944
3809	32172	26937
3810	32181	26928
3811	32191	26922
3812	32199	26913
3813	32207	26904
3814	32214	26894
3815	32222	26885
3816	32229	26876
3817	32237	26867
3818	32243	26856
3819	32249	26846
3820	32255	26836
3821	32262	26826
3822	32269	26816
3823	32275	26806
3824	32280	26795
3825	32284	26782
3826	32288	26771
3827	32294	26759
3828	32297	26747
3829	32301	26735
3830	32307	26724
3831	32315	26715
3832	32328	26711
3833	32334	26701
3834	32342	26691
3835	32348	26681
3836	32356	26673
3837	32365	26664
3838	32373	26655
3839	32382	26647
3840	32391	26640
3841	32402	26633
3842	32416	26629
3843	32434	26629
3844	32444	26621
3845	32460	26619
3846	32475	26617
3847	32484	26609
3848	32490	26598
3849	32494	26586
3850	32501	26576
3851	32509	26567
3852	32547	26583
3853	32607	26617
3854	32613	26606
3855	32624	26600
3856	32633	26592
3857	32642	26584
3858	32650	26575
3859	32656	26565
3860	32662	26555
3861	32670	26546
3862	32676	26535
3863	32683	26525
3864	32692	26517
3865	32699	26508
3866	32705	26497
3867	32711	26487
3868	32719	26478
3869	32725	26467
3870	32731	26457
3871	32740	26449
3872	32748	26440
3873	32754	26430
3874	32760	26419
3875	32770	26412
3876	32779	26404
3877	32786	26395
3878	32792	26384
3879	32800	26375
3880	32806	26365
3881	32813	26355
3882	32819	26345
3883	32829	26338
3884	32837	26329
3885	32845	26320
3886	32851	26309
3887	32858	26300
3888	32864	26290
3889	32871	26280
3890	32877	26270
3891	32883	26259
3892	32889	26248
3893	32895	26238
3894	32901	26228
3895	32908	26218
3896	32914	26208
3897	32920	26198
3898	32928	26189
3899	32934	26178
3900	32940	26168
3901	32950	26160
3902	32956	26150
3903	32963	26141
3904	32970	26131
3905	32977	26121
3906	32985	26112
3907	32992	26103
3908	32998	26093
3909	33006	26084
3910	33012	26073
3911	33018	26063
3912	33026	26054
3913	33032	26044
3914	33041	26036
3915	33047	26026
3916	33054	26016
3917	33061	26006
3918	33066	25996
3919	33073	25985
3920	33079	25975
3921	33086	25966
3922	33092	25956
3923	33097	25944
3924	33103	25934
3925	33110	25925
3926	33118	25916
3927	33124	25905
3928	33130	25895
3929	33135	25884
3930	33140	25873
3931	33147	25863
3932	33153	25853
3933	33158	25842
3934	33164	25832
3935	33170	25821
3936	33177	25811
3937	33182	25801
3938	33188	25790
3939	33194	25780
3940	33201	25771
3941	33207	25760
3942	33213	25750
3943	33220	25740
3944	33226	25730
3945	33233	25720
3946	33239	25710
3947	33244	25699
3948	33250	25689
3949	33258	25680
3950	33264	25670
3951	33270	25660
3952	33275	25649
3953	33281	25638
3954	33287	25628
3955	33292	25617
3956	33299	25607
3957	33304	25596
3958	33309	25586
3959	33315	25575
3960	33321	25564
3961	33326	25554
3962	33332	25543
3963	33337	25533
3964	33344	25523
3965	33350	25513
3966	33357	25503
3967	33363	25493
3968	33368	25482
3969	33373	25471
3970	33379	25461
3971	33384	25450
3972	33394	25443
3973	33400	25432
3974	33405	25422
3975	33412	25412
3976	33418	25401
3977	33424	25391
3978	33430	25381
3979	33437	25372
3980	33443	25361
3981	33449	25351
3982	33454	25341
3983	33460	25330
3984	33466	25320
3985	33473	25310
3986	33479	25300
3987	33484	25289
3988	33491	25279
3989	33496	25269
3990	33500	25257
3991	33507	25247
3992	33512	25237
3993	33517	25226
3994	33523	25215
3995	33530	25206
3996	33536	25196
3997	33542	25186
3998	33547	25175
3999	33554	25165
4000	33559	25155
4001	33565	25144
4002	33572	25135
4003	33578	25124
4004	33584	25114
4005	33590	25104
4006	33595	25094
4007	33601	25084
4008	33607	25073
4009	33613	25063
4010	33620	25053
4011	33626	25043
4012	33632	25033
4013	33638	25023
4014	33643	25012
4015	33648	25002
4016	33654	24991
4017	33659	24980
4018	33667	24972
4019	33673	24961
4020	33683	24954
4021	33701	24953
4022	33709	24944
4023	33713	24933
4024	33718	24922
4025	33722	24910
4026	33726	24899
4027	33741	24895
4028	33805	24928
4029	33826	24928
4030	33845	24928
4031	33858	24923
4032	33920	24954
4033	34036	25025
4034	34046	25018
4035	34051	25006
4036	34057	24996
4037	34075	24995
4038	34102	25000
4039	34118	24997
4040	34127	24989
4041	34135	24980
4042	34141	24970
4043	34156	24967
4044	34168	24960
4045	34179	24954
4046	34189	24947
4047	34204	24943
4048	34214	24936
4049	34227	24931
4050	34238	24924
4051	34249	24918
4052	34262	24912
4053	34282	24912
4054	34321	24926
4055	34332	24920
4056	34344	24914
4057	34351	24904
4058	34367	24901
4059	34379	24895
4060	34397	24893
4061	34419	24894
4062	34440	24896
4063	34454	24891
4064	34478	24893
4065	34489	24887
4066	34503	24882
4067	34512	24874
4068	34521	24866
4069	34529	24857
4070	34539	24850
4071	34547	24841
4072	34555	24832
4073	34563	24823
4074	34570	24814
4075	34578	24805
4076	34587	24797
4077	34593	24786
4078	34599	24777
4079	34606	24767
4080	34612	24757
4081	34619	24747
4082	34625	24737
4083	34633	24728
4084	34639	24718
4085	34650	24711
4086	34657	24702
4087	34663	24691
4088	34671	24682
4089	34678	24673
4090	34684	24663
4091	34691	24653
4092	34699	24644
4093	34705	24634
4094	34712	24625
4095	34719	24615
4096	34725	24605
4097	34731	24595
4098	34735	24583
4099	34739	24571
4100	34743	24560
4101	34749	24549
4102	34754	24539
4103	34760	24528
4104	34766	24518
4105	34772	24508
4106	34778	24498
4107	34782	24486
4108	34787	24475
4109	34793	24465
4110	34798	24454
4111	34804	24444
4112	34810	24434
4113	34816	24423
4114	34821	24413
4115	34830	24405
4116	34836	24394
4117	34842	24384
4118	34848	24374
4119	34853	24363
4120	34860	24354
4121	34867	24344
4122	34874	24335
4123	34880	24324
4124	34886	24314
4125	34893	24305
4126	34899	24295
4127	34905	24284
4128	34911	24275
4129	34920	24266
4130	34925	24256
4131	34931	24245
4132	34937	24235
4133	34943	24225
4134	34949	24215
4135	34955	24204
4136	34962	24195
4137	34967	24185
4138	34974	24175
4139	34981	24166
4140	34987	24155
4141	34993	24145
4142	34998	24134
4143	35004	24124
4144	35010	24114
4145	35016	24104
4146	35023	24095
4147	35029	24085
4148	35036	24075
4149	35042	24065
4150	35047	24054
4151	35057	24046
4152	35066	24038
4153	35071	24028
4154	35077	24018
4155	35084	24008
4156	35089	23997
4157	35094	23987
4158	35101	23977
4159	35106	23967
4160	35112	23956
4161	35118	23946
4162	35124	23936
4163	35130	23926
4164	35136	23916
4165	35142	23906
4166	35149	23896
4167	35156	23887
4168	35162	23877
4169	35169	23867
4170	35177	23859
4171	35183	23849
4172	35190	23839
4173	35196	23829
4174	35202	23819
4175	35211	23811
4176	35218	23801
4177	35223	23791
4178	35229	23781
4179	35236	23771
4180	35242	23761
4181	35248	23751
4182	35253	23741
4183	35258	23730
4184	35264	23720
4185	35270	23710
4186	35275	23699
4187	35281	23689
4188	35287	23679
4189	35294	23669
4190	35299	23659
4191	35305	23648
4192	35311	23639
4193	35317	23629
4194	35322	23618
4195	35328	23608
4196	35333	23598
4197	35340	23588
4198	35349	23580
4199	35355	23570
4200	35361	23560
4201	35367	23550
4202	35375	23541
4203	35383	23532
4204	35390	23523
4205	35398	23514
4206	35406	23505
4207	35412	23496
4208	35418	23486
4209	35425	23477
4210	35432	23467
4211	35439	23458
4212	35446	23448
4213	35453	23439
4214	35459	23429
4215	35465	23419
4216	35474	23411
4217	35485	23404
4218	35493	23395
4219	35499	23386
4220	35506	23376
4221	35513	23367
4222	35520	23357
4223	35526	23347
4224	35533	23338
4225	35539	23328
4226	35544	23317
4227	35551	23308
4228	35562	23301
4229	35568	23292
4230	35575	23282
4231	35580	23271
4232	35586	23262
4233	35593	23252
4234	35598	23242
4235	35604	23232
4236	35610	23222
4237	35621	23215
4238	35627	23205
4239	35632	23194
4240	35637	23184
4241	35643	23174
4242	35649	23164
4243	35654	23153
4244	35660	23143
4245	35666	23133
4246	35672	23123
4247	35679	23114
4248	35684	23104
4249	35691	23094
4250	35697	23084
4251	35702	23074
4252	35708	23064
4253	35714	23054
4254	35720	23043
4255	35726	23034
4256	35733	23024
4257	35738	23014
4258	35745	23004
4259	35752	22995
4260	35757	22985
4261	35763	22975
4262	35768	22964
4263	35775	22955
4264	35781	22945
4265	35786	22934
4266	35792	22925
4267	35798	22915
4268	35804	22905
4269	35810	22895
4270	35816	22885
4271	35821	22874
4272	35826	22864
4273	35832	22854
4274	35838	22844
4275	35843	22833
4276	35848	22823
4277	35854	22813
4278	35860	22803
4279	35865	22793
4280	35871	22782
4281	35876	22772
4282	35882	22762
4283	35889	22753
4284	35896	22744
4285	35904	22735
4286	35910	22725
4287	35916	22715
4288	35922	22706
4289	35928	22696
4290	35934	22686
4291	35940	22676
4292	35946	22666
4293	35952	22656
4294	35958	22646
4295	35964	22637
4296	35971	22627
4297	35976	22617
4298	35983	22607
4299	35989	22597
4300	35995	22588
4301	36001	22578
4302	36020	22576
4303	36062	22589
4304	36095	22596
4305	36124	22600
4306	36151	22604
4307	36172	22603
4308	36178	22593
4309	36201	22594
4310	36230	22598
4311	36236	22588
4312	36242	22578
4313	36247	22568
4314	36253	22558
4315	36259	22548
4316	36264	22538
4317	36269	22527
4318	36273	22516
4319	36277	22505
4320	36281	22494
4321	36288	22485
4322	36293	22474
4323	36299	22464
4324	36306	22455
4325	36312	22445
4326	36318	22435
4327	36323	22425
4328	36329	22415
4329	36335	22405
4330	36341	22395
4331	36347	22385
4332	36353	22375
4333	36360	22366
4334	36365	22356
4335	36371	22346
4336	36376	22335
4337	36382	22325
4338	36389	22316
4339	36395	22306
4340	36402	22297
4341	36408	22287
4342	36413	22277
4343	36419	22267
4344	36424	22257
4345	36430	22247
4346	36435	22236
4347	36440	22226
4348	36447	22217
4349	36453	22207
4350	36459	22197
4351	36465	22187
4352	36471	22177
4353	36477	22168
4354	36483	22158
4355	36489	22148
4356	36500	22141
4357	36507	22132
4358	36515	22123
4359	36521	22113
4360	36526	22103
4361	36532	22093
4362	36539	22084
4363	36544	22074
4364	36551	22064
4365	36556	22054
4366	36562	22044
4367	36568	22035
4368	36573	22024
4369	36581	22015
4370	36588	22006
4371	36596	21997
4372	36602	21988
4373	36609	21979
4374	36618	21971
4375	36626	21962
4376	36637	21955
4377	36647	21948
4378	36654	21939
4379	36662	21930
4380	36667	21920
4381	36676	21912
4382	36683	21903
4383	36692	21894
4384	36700	21886
4385	36708	21877
4386	36715	21868
4387	36722	21859
4388	36728	21849
4389	36735	21840
4390	36741	21830
4391	36747	21821
4392	36753	21811
4393	36759	21801
4394	36765	21791
4395	36773	21783
4396	36778	21772
4397	36783	21762
4398	36789	21752
4399	36795	21742
4400	36801	21733
4401	36808	21723
4402	36814	21713
4403	36821	21704
4404	36827	21695
4405	36834	21685
4406	36840	21676
4407	36846	21666
4408	36851	21656
4409	36857	21646
4410	36864	21637
4411	36871	21628
4412	36878	21618
4413	36883	21608
4414	36890	21599
4415	36896	21589
4416	36906	21582
4417	36912	21572
4418	36918	21563
4419	36925	21553
4420	36932	21544
4421	36938	21534
4422	36943	21524
4423	36950	21515
4424	36956	21505
4425	36961	21495
4426	36967	21485
4427	36971	21475
4428	36977	21465
4429	36984	21455
4430	36989	21445
4431	36995	21436
4432	36999	21425
4433	37003	21414
4434	37009	21404
4435	37015	21394
4436	37020	21384
4437	37026	21375
4438	37032	21365
4439	37040	21356
4440	37046	21347
4441	37052	21337
4442	37058	21327
4443	37063	21317
4444	37068	21307
4445	37073	21297
4446	37079	21287
4447	37084	21276
4448	37090	21267
4449	37094	21256
4450	37099	21246
4451	37104	21235
4452	37110	21226
4453	37116	21216
4454	37121	21206
4455	37127	21196
4456	37133	21186
4457	37138	21176
4458	37143	21166
4459	37149	21156
4460	37154	21146
4461	37159	21136
4462	37164	21126
4463	37169	21116
4464	37176	21106
4465	37182	21097
4466	37187	21087
4467	37193	21077
4468	37199	21067
4469	37205	21057
4470	37210	21048
4471	37217	21038
4472	37224	21029
4473	37229	21019
4474	37235	21009
4475	37240	20999
4476	37245	20989
4477	37251	20980
4478	37257	20970
4479	37263	20960
4480	37268	20950
4481	37274	20940
4482	37279	20930
4483	37285	20920
4484	37291	20911
4485	37296	20901
4486	37303	20892
4487	37308	20882
4488	37316	20873
4489	37322	20863
4490	37328	20854
4491	37335	20845
4492	37340	20835
4493	37346	20825
4494	37352	20816
4495	37358	20806
4496	37364	20796
4497	37369	20786
4498	37376	20777
4499	37381	20767
4500	37387	20758
4501	37394	20748
4502	37400	20739
4503	37406	20729
4504	37411	20719
4505	37417	20710
4506	37423	20700
4507	37430	20691
4508	37437	20682
4509	37444	20673
4510	37449	20663
4511	37455	20653
4512	37460	20643
4513	37466	20633
4514	37471	20624
4515	37477	20614
4516	37484	20605
4517	37489	20595
4518	37495	20585
4519	37502	20576
4520	37507	20566
4521	37512	20556
4522	37518	20547
4523	37525	20537
4524	37530	20527
4525	37536	20518
4526	37542	20508
4527	37549	20499
4528	37555	20489
4529	37560	20480
4530	37567	20470
4531	37572	20460
4532	37580	20452
4533	37586	20442
4534	37592	20433
4535	37598	20423
4536	37604	20414
4537	37610	20404
4538	37615	20394
4539	37621	20385
4540	37627	20375
4541	37633	20366
4542	37639	20356
4543	37646	20347
4544	37651	20337
4545	37657	20328
4546	37663	20318
4547	37668	20308
4548	37672	20297
4549	37678	20288
4550	37683	20278
4551	37689	20268
4552	37696	20259
4553	37701	20249
4554	37707	20240
4555	37713	20231
4556	37721	20222
4557	37728	20213
4558	37734	20203
4559	37739	20194
4560	37745	20184
4561	37751	20174
4562	37759	20166
4563	37765	20157
4564	37774	20149
4565	37782	20140
4566	37792	20133
4567	37799	20124
4568	37806	20115
4569	37814	20107
4570	37822	20098
4571	37834	20092
4572	37843	20084
4573	37860	20080
4574	37867	20071
4575	37874	20063
4576	37880	20053
4577	37886	20044
4578	37904	20041
4579	37927	20040
4580	37934	20031
4581	37945	20024
4582	37954	20016
4583	37960	20007
4584	37966	19997
4585	37973	19988
4586	37979	19979
4587	37987	19970
4588	37993	19961
4589	37999	19951
4590	38008	19943
4591	38014	19934
4592	38020	19925
4593	38026	19915
4594	38033	19906
4595	38041	19897
4596	38048	19889
4597	38055	19880
4598	38061	19870
4599	38069	19862
4600	38077	19854
4601	38086	19845
4602	38092	19836
4603	38099	19827
4604	38105	19818
4605	38113	19809
4606	38119	19800
4607	38125	19790
4608	38132	19782
4609	38141	19774
4610	38149	19765
4611	38158	19757
4612	38165	19748
4613	38172	19739
4614	38178	19730
4615	38186	19721
4616	38192	19712
4617	38198	19703
4618	38204	19693
4619	38210	19684
4620	38217	19675
4621	38223	19665
4622	38231	19657
4623	38236	19647
4624	38243	19638
4625	38252	19630
4626	38258	19621
4627	38266	19612
4628	38272	19603
4629	38284	19597
4630	38291	19587
4631	38297	19578
4632	38303	19569
4633	38310	19560
4634	38317	19551
4635	38324	19542
4636	38330	19533
4637	38337	19524
4638	38343	19514
4639	38350	19505
4640	38356	19496
4641	38363	19487
4642	38370	19478
4643	38377	19469
4644	38384	19460
4645	38391	19451
4646	38398	19442
4647	38406	19434
4648	38415	19426
4649	38422	19417
4650	38430	19409
4651	38436	19400
4652	38444	19391
4653	38450	19382
4654	38456	19372
4655	38462	19363
4656	38468	19353
4657	38474	19344
4658	38480	19335
4659	38485	19325
4660	38491	19315
4661	38496	19306
4662	38502	19296
4663	38506	19286
4664	38511	19276
4665	38516	19266
4666	38522	19257
4667	38527	19247
4668	38533	19237
4669	38538	19228
4670	38543	19218
4671	38548	19208
4672	38557	19200
4673	38562	19190
4674	38568	19181
4675	38574	19171
4676	38579	19162
4677	38585	19152
4678	38591	19143
4679	38596	19133
4680	38602	19123
4681	38607	19114
4682	38613	19104
4683	38618	19095
4684	38624	19085
4685	38629	19075
4686	38635	19066
4687	38640	19056
4688	38646	19047
4689	38651	19037
4690	38657	19027
4691	38665	19019
4692	38670	19009
4693	38676	19000
4694	38682	18990
4695	38690	18982
4696	38696	18973
4697	38702	18963
4698	38707	18954
4699	38713	18945
4700	38719	18935
4701	38724	18925
4702	38731	18916
4703	38737	18907
4704	38744	18898
4705	38751	18889
4706	38758	18881
4707	38765	18872
4708	38772	18863
4709	38780	18854
4710	38787	18846
4711	38795	18838
4712	38802	18829
4713	38814	18822
4714	38821	18813
4715	38827	18804
4716	38834	18795
4717	38840	18786
4718	38846	18777
4719	38854	18768
4720	38862	18760
4721	38870	18752
4722	38877	18743
4723	38884	18734
4724	38892	18725
4725	38897	18716
4726	38903	18707
4727	38910	18697
4728	38916	18688
4729	38923	18679
4730	38929	18670
4731	38934	18661
4732	38942	18652
4733	38949	18643
4734	38956	18634
4735	38962	18625
4736	38967	18616
4737	38974	18607
4738	38979	18597
4739	38985	18587
4740	38990	18578
4741	38995	18568
4742	39030	18572
4743	39197	18640
4744	39206	18632
4745	39242	18637
4746	39278	18642
4747	39375	18676
4748	39390	18670
4749	39396	18661
4750	39404	18652
4751	39410	18643
4752	39429	18640
4753	39461	18643
4754	39478	18639
4755	39486	18630
4756	39493	18621
4757	39503	18614
4758	39511	18605
4759	39520	18597
4760	39529	18589
4761	39538	18581
4762	39544	18572
4763	39551	18563
4764	39558	18554
4765	39568	18547
4766	39573	18537
4767	39580	18528
4768	39587	18519
4769	39594	18510
4770	39600	18501
4771	39607	18492
4772	39615	18483
4773	39622	18474
4774	39629	18466
4775	39636	18456
4776	39643	18448
4777	39649	18438
4778	39655	18429
4779	39661	18420
4780	39666	18410
4781	39672	18401
4782	39679	18392
4783	39685	18382
4784	39691	18373
4785	39696	18363
4786	39703	18354
4787	39709	18345
4788	39716	18336
4789	39721	18326
4790	39727	18317
