iter	MAE
1500	0.01434000326
1501	0.01433670005
1502	0.01433229511
1503	0.0143253544
1504	0.01432145862
1505	0.01431899309
1506	0.01431526088
1507	0.01431410748
1508	0.01430855211
1509	0.01430468727
1510	0.01430203209
1511	0.01429944839
1512	0.01429748529
1513	0.01429302642
1514	0.01429053138
1515	0.01428978331
1516	0.01428649043
1517	0.01428253322
1518	0.01427960127
1519	0.01427543167
1520	0.01427205751
1521	0.01427054727
1522	0.01426834761
1523	0.01426460737
1524	0.01426263971
1525	0.01425576717
1526	0.01425242095
1527	0.01424792381
1528	0.01424680943
1529	0.01424483183
1530	0.0142403749
1531	0.01423435343
1532	0.01423176554
1533	0.01422537172
1534	0.01422271855
1535	0.0142200485
1536	0.01421557631
1537	0.01421228895
1538	0.01420590589
1539	0.01420206871
1540	0.01419842328
1541	0.01419661145
1542	0.01419278758
1543	0.01419026092
1544	0.01418866738
1545	0.01418669361
1546	0.01418152801
1547	0.014180734
1548	0.01417780422
1549	0.014176146
1550	0.01417453885
1551	0.01417330133
1552	0.01417045126
1553	0.01415968405
1554	0.01415793835
1555	0.01415039314
1556	0.014144994
1557	0.01414147848
1558	0.01413677277
1559	0.01413224472
1560	0.01412895289
1561	0.01412746606
1562	0.01412418583
1563	0.01412001863
1564	0.01411673995
1565	0.01411040661
1566	0.01410827667
1567	0.01409773358
1568	0.01409579848
1569	0.01409066945
1570	0.01408652993
1571	0.0140829161
1572	0.01407996524
1573	0.01407067162
1574	0.01406955555
1575	0.01406339977
1576	0.01406053555
1577	0.0140572915
1578	0.01405079314
1579	0.01404989237
1580	0.01404920673
1581	0.01404738723
1582	0.01404336885
1583	0.01403757703
1584	0.01403346994
1585	0.01402620089
1586	0.01402539429
1587	0.01401498203
1588	0.0140135321
1589	0.01400864706
1590	0.01400665004
1591	0.01400325582
1592	0.0139981805
1593	0.0139939927
1594	0.0139902903
1595	0.01398407953
1596	0.01397823427
1597	0.01397673895
1598	0.01397364401
1599	0.01397166093
1600	0.01396886753
1601	0.0139648458
1602	0.01396132455
1603	0.0139590423
1604	0.01395743544
1605	0.01395472662
1606	0.01395207862
1607	0.01394779915
1608	0.01394569189
1609	0.01393936909
1610	0.0139375398
1611	0.01393611731
1612	0.01393290321
1613	0.01392992071
1614	0.01392472126
1615	0.01392375186
1616	0.01392074206
1617	0.0139171081
1618	0.01391430404
1619	0.01391300072
1620	0.01391239375
1621	0.01391173998
1622	0.01390961637
1623	0.0139079396
1624	0.01390343692
1625	0.01390050146
1626	0.01389555806
1627	0.013891215
1628	0.01388922982
1629	0.01387261084
1630	0.01387020847
1631	0.01386699975
1632	0.01386552263
1633	0.0138613938
1634	0.01385938961
1635	0.01385734292
1636	0.01385424519
1637	0.01385051892
1638	0.01384617323
1639	0.01384351849
1640	0.01384124731
1641	0.01383660287
1642	0.01383259922
1643	0.01382687234
1644	0.013823208
1645	0.01381432638
1646	0.01380921681
1647	0.01380850552
1648	0.01380519871
1649	0.01379879667
1650	0.01379755125
1651	0.01379606767
1652	0.01379300913
1653	0.01378775664
1654	0.01378637721
1655	0.01378422795
1656	0.01378022218
1657	0.01377660099
1658	0.0137753435
1659	0.01377420184
1660	0.01376851193
1661	0.01376634318
1662	0.0137648644
1663	0.01376287737
1664	0.01376053565
1665	0.01375863293
1666	0.01375479748
1667	0.01374826277
1668	0.01374658135
1669	0.01374479089
1670	0.0137432673
1671	0.01373838752
1672	0.01373689009
1673	0.01373476373
1674	0.01373091076
1675	0.01372715371
1676	0.01372378232
1677	0.01372069107
1678	0.01371652802
1679	0.01371416238
1680	0.0137113813
1681	0.01370765198
1682	0.01370545198
1683	0.0137025086
1684	0.01369942886
1685	0.01369626905
1686	0.01369195066
1687	0.01369030457
1688	0.01368829486
1689	0.01368469739
1690	0.01368266699
1691	0.013679783
1692	0.01367580893
1693	0.01367414024
1694	0.01366999663
1695	0.01366629444
1696	0.01366570798
1697	0.01366195781
1698	0.01366042145
1699	0.01365738079
1700	0.01365414877
1701	0.01365288508
1702	0.01364856048
1703	0.01364699998
1704	0.0136435137
1705	0.01364140662
1706	0.01363637693
1707	0.01363541216
1708	0.01363340373
1709	0.01363130606
1710	0.01362770154
1711	0.01362389925
1712	0.01362102521
1713	0.01361577147
1714	0.01361288922
1715	0.01360952183
1716	0.01360737188
1717	0.01360484697
1718	0.01360030149
1719	0.01359690217
1720	0.01359472211
1721	0.01359275453
1722	0.01359191812
1723	0.01358978522
1724	0.01358867418
1725	0.01358703475
1726	0.01358601105
1727	0.01358048919
1728	0.01357607742
1729	0.01357458284
1730	0.01357339561
1731	0.01356968747
1732	0.0135640484
1733	0.01355137506
1734	0.01354767757
1735	0.01354456399
1736	0.01353950368
1737	0.01353906883
1738	0.01353229192
1739	0.01352218367
1740	0.01351833921
1741	0.01351372078
1742	0.01351188045
1743	0.01350811024
1744	0.01350641828
1745	0.01350382128
1746	0.01350147042
1747	0.01349689506
1748	0.01349198718
1749	0.01348968313
1750	0.01348615697
1751	0.01348480609
1752	0.01347979135
1753	0.01347841912
1754	0.01347672204
1755	0.01347065178
1756	0.01346917378
1757	0.01346763671
1758	0.01346570953
1759	0.01346177059
1760	0.01345859722
1761	0.01345743105
1762	0.01345693075
1763	0.01345169995
1764	0.01344876248
1765	0.01344739314
1766	0.01344476789
1767	0.01344400903
1768	0.01344186277
1769	0.01343727188
1770	0.01343539451
1771	0.01343337603
1772	0.01343111777
1773	0.01342821189
1774	0.01342277671
1775	0.01342201465
1776	0.01341612868
1777	0.01341355479
1778	0.01341065056
1779	0.01340699754
1780	0.01340464996
1781	0.01340197019
1782	0.01340014517
1783	0.01339893552
1784	0.01339763776
1785	0.01339694687
1786	0.01339583857
1787	0.01339338772
1788	0.01339075745
1789	0.01338775735
1790	0.0133845055
1791	0.01338212048
1792	0.01337904379
1793	0.01337657167
1794	0.01337431878
1795	0.01337182827
1796	0.01337061811
1797	0.01336846224
1798	0.01336600754
1799	0.01336302288
1800	0.01336189755
1801	0.01336116003
1802	0.0133592413
1803	0.01335790617
1804	0.01335569647
1805	0.01335141673
1806	0.01334924733
1807	0.01334842869
1808	0.0133438934
1809	0.01334119971
1810	0.01334029352
1811	0.01333631342
1812	0.013334902
1813	0.01333099875
1814	0.01332951582
1815	0.01332663214
1816	0.01332555149
1817	0.01332260541
1818	0.0133195805
1819	0.01331703293
1820	0.01331503727
1821	0.01331284526
1822	0.01330582918
1823	0.01330383304
1824	0.01330215369
1825	0.01329616689
1826	0.01329349238
1827	0.0132867812
1828	0.01328282155
1829	0.01327932924
1830	0.01327768159
1831	0.01327382076
1832	0.01327017943
1833	0.01326788965
1834	0.01326507382
1835	0.01326292079
1836	0.01325923058
1837	0.01325747976
1838	0.01325340013
1839	0.01324782021
1840	0.01324347701
1841	0.01324189921
1842	0.01323901411
1843	0.01323672664
1844	0.01323369859
1845	0.01323238666
1846	0.01323165448
1847	0.01323084898
1848	0.01322956692
1849	0.01322366665
1850	0.01322239346
1851	0.01321994961
1852	0.0132174702
1853	0.01321639043
1854	0.01321254109
1855	0.01321049277
1856	0.01320664291
1857	0.01320446218
1858	0.01320226761
1859	0.01319972991
1860	0.01319749429
1861	0.01319552074
1862	0.01319171549
1863	0.01318965351
1864	0.01318806327
1865	0.01318580483
1866	0.0131837579
1867	0.01318009817
1868	0.01317830008
1869	0.01317272297
1870	0.01316819531
1871	0.01316497531
1872	0.01316436062
1873	0.01316187276
1874	0.01315943522
1875	0.01315664123
1876	0.0131554707
1877	0.01315473546
1878	0.01315308274
1879	0.01314975736
1880	0.01314707793
1881	0.01314637982
1882	0.01314498786
1883	0.01314314272
1884	0.01314106841
1885	0.01314062461
1886	0.01313902387
1887	0.01313621117
1888	0.01313511746
1889	0.01312872852
1890	0.01312736355
1891	0.01312589286
1892	0.01312490614
1893	0.01311933641
1894	0.0131160689
1895	0.01311475885
1896	0.01311251815
1897	0.0131083832
1898	0.01310689508
1899	0.01310496301
1900	0.01310023859
1901	0.01309923156
1902	0.01309638205
1903	0.01309310756
1904	0.01309216446
1905	0.01308899423
1906	0.0130873669
1907	0.01308346032
1908	0.01307829185
1909	0.01307482384
1910	0.01307133062
1911	0.01307047601
1912	0.01306787287
1913	0.01306367886
1914	0.01306248192
1915	0.01305818237
1916	0.01305530018
1917	0.01305274174
1918	0.01304901734
1919	0.01304770073
1920	0.01304166659
1921	0.0130387489
1922	0.01303653452
1923	0.01303494045
1924	0.01303176515
1925	0.01302962246
1926	0.01302694755
1927	0.01301976552
1928	0.01301742554
1929	0.0130150064
1930	0.01301308367
1931	0.01300973753
1932	0.01300740903
1933	0.01300395696
1934	0.0130014628
1935	0.01300105814
1936	0.0129995617
1937	0.01299739309
1938	0.01299520749
1939	0.01299333078
1940	0.01299164238
1941	0.01298840179
1942	0.01298755699
1943	0.01298586204
1944	0.01298545762
1945	0.01298469844
1946	0.0129838598
1947	0.012982046
1948	0.01298002894
1949	0.01297712843
1950	0.01297537044
1951	0.01297389895
1952	0.01296889969
1953	0.01296731872
1954	0.0129669331
1955	0.01296471258
1956	0.01296213635
1957	0.01296177344
1958	0.0129600714
1959	0.01295392561
1960	0.01295332273
1961	0.01294929201
1962	0.01293497356
1963	0.01293389713
1964	0.01292735098
1965	0.01292686575
1966	0.0129245589
1967	0.01292110457
1968	0.01291988
1969	0.01291834243
1970	0.01291713532
1971	0.01291590207
1972	0.01291488585
1973	0.01291398113
1974	0.01291273827
1975	0.01291181267
1976	0.01290961705
1977	0.01290896321
1978	0.01290820211
1979	0.01290717544
1980	0.01290505815
1981	0.01290403356
1982	0.01290233769
1983	0.01290176475
1984	0.01290063681
1985	0.01289704043
1986	0.01289293968
1987	0.01289175508
1988	0.01289038917
1989	0.01288907633
1990	0.0128849624
1991	0.01288366093
1992	0.01287946921
1993	0.01287911787
1994	0.01287828806
1995	0.01287384339
1996	0.01287321047
1997	0.01287168221
1998	0.01287104878
1999	0.01286942062
2000	0.01286856727
2001	0.01286619023
2002	0.01286288563
2003	0.01286072073
2004	0.01285926416
2005	0.01285857816
2006	0.0128569097
2007	0.01285496204
2008	0.01285447564
2009	0.01285246619
2010	0.01285007584
2011	0.01284874269
2012	0.01284746003
2013	0.01284590894
2014	0.01284466762
2015	0.01284164947
2016	0.01284005806
2017	0.01283899594
2018	0.0128360267
2019	0.01283493083
2020	0.01283197159
2021	0.01283121271
2022	0.01283057013
2023	0.01282796984
2024	0.01282729366
2025	0.01282637472
2026	0.01282578261
2027	0.0128239924
2028	0.01282325759
2029	0.01282180005
2030	0.01281538629
2031	0.01281463201
2032	0.01281375232
2033	0.01281198137
2034	0.01281039776
2035	0.01280904163
2036	0.01280766066
2037	0.01280272953
2038	0.01280160194
2039	0.01280122389
2040	0.01280022478
2041	0.01279910589
2042	0.0127951859
2043	0.01279435868
2044	0.01279104961
2045	0.01278777797
2046	0.01278564818
2047	0.01278404797
2048	0.01278280811
2049	0.01278020218
2050	0.01277833782
2051	0.01277397203
2052	0.01277123428
2053	0.01276857582
2054	0.0127668664
2055	0.01276565274
2056	0.01276443942
2057	0.01276360023
2058	0.01276282355
2059	0.01275600222
2060	0.01275431583
2061	0.01275320843
2062	0.01275251528
2063	0.01275079983
2064	0.01274774321
2065	0.01274574884
2066	0.01274309949
2067	0.01274072505
2068	0.01273770975
2069	0.01273440314
2070	0.01273269053
2071	0.01272672104
2072	0.01272436353
2073	0.01272183356
2074	0.01271898355
2075	0.01271643011
2076	0.01271525057
2077	0.01271349784
2078	0.01270871545
2079	0.01270736686
2080	0.0127043745
2081	0.01270145611
2082	0.01270011368
2083	0.01269812942
2084	0.01269753991
2085	0.01269521893
2086	0.01269419723
2087	0.01269226103
2088	0.01268785815
2089	0.01268651351
2090	0.01268531887
2091	0.01268451952
2092	0.01268311463
2093	0.01268047603
2094	0.01267974971
2095	0.01267618077
2096	0.012670875
2097	0.01266705295
2098	0.01266518698
2099	0.0126645843
2100	0.01266410043
2101	0.01266105662
2102	0.01265937503
2103	0.01265797726
2104	0.01265522406
2105	0.01265381149
2106	0.01265231794
2107	0.01265160334
2108	0.01264601976
2109	0.01264517694
2110	0.01264362165
2111	0.01264211989
2112	0.01263718081
2113	0.01263438278
2114	0.01263168479
2115	0.01263072214
2116	0.01262711192
2117	0.01262528407
2118	0.01262277418
2119	0.01262147582
2120	0.01261940541
2121	0.01261458858
2122	0.01261366429
2123	0.01261226588
2124	0.01261103271
2125	0.01260732025
2126	0.01260582145
2127	0.01260492814
2128	0.01260371026
2129	0.01260175412
2130	0.0125958148
2131	0.01259442359
2132	0.01259034656
2133	0.01258833855
2134	0.01258534004
2135	0.01258398363
2136	0.01258317374
2137	0.01258231252
2138	0.01257992488
2139	0.01257761562
2140	0.01257597565
2141	0.01257516334
2142	0.01257406093
2143	0.01256941492
2144	0.01256625039
2145	0.01256484506
2146	0.01256247723
2147	0.01255834466
2148	0.01255708229
2149	0.01255648292
2150	0.01254884359
2151	0.0125467358
2152	0.01254608224
2153	0.01254441892
2154	0.01254282797
2155	0.01253916556
2156	0.01253837441
2157	0.01253653527
2158	0.01253213733
2159	0.01252193267
2160	0.0125203952
2161	0.01251905596
2162	0.01251520135
2163	0.01251319132
2164	0.01251123564
2165	0.01250883253
2166	0.01250711837
2167	0.01250450153
2168	0.01249722328
2169	0.01249284039
2170	0.01249191355
2171	0.01248697448
2172	0.01248459628
2173	0.01248311383
2174	0.01248192623
2175	0.01248008173
2176	0.01247919337
2177	0.01247422564
2178	0.01247359841
2179	0.01247015462
2180	0.01246941751
2181	0.012467035
2182	0.01246502547
2183	0.01246417082
2184	0.01246315911
2185	0.01246214323
2186	0.01245768516
2187	0.01245586546
2188	0.01245287083
2189	0.01245028793
2190	0.0124471967
2191	0.01244413697
2192	0.01244279852
2193	0.01244055303
2194	0.01243822168
2195	0.01243557417
2196	0.01243443512
2197	0.01243371088
2198	0.01243266636
2199	0.01243227131
2200	0.01242970595
2201	0.01242854734
2202	0.01242755657
2203	0.01242537412
2204	0.01242295381
2205	0.01242224571
2206	0.01242168474
2207	0.01242049329
2208	0.0124200069
2209	0.01241915975
2210	0.01241570813
2211	0.01241485817
2212	0.01241317478
2213	0.01241011925
2214	0.01240823522
2215	0.01240757735
2216	0.01240738869
2217	0.01240446557
2218	0.01240263392
2219	0.01239909445
2220	0.01239822735
2221	0.0123976138
2222	0.01239523273
2223	0.0123910571
2224	0.01238819994
2225	0.01238669566
2226	0.01238542918
2227	0.01238240746
2228	0.01237998021
2229	0.01237740185
2230	0.01237539948
2231	0.01237338769
2232	0.01237257173
2233	0.01237221505
2234	0.01237061808
2235	0.01236339795
2236	0.01236232625
2237	0.0123606958
2238	0.01235810039
2239	0.01235660281
2240	0.01235480016
2241	0.01235368818
2242	0.01235061636
2243	0.01234939629
2244	0.01234781585
2245	0.01234732947
2246	0.0123463958
2247	0.01234377402
2248	0.01234243476
2249	0.01234125026
2250	0.01233849406
2251	0.0123363233
2252	0.01233524318
2253	0.01233361787
2254	0.01232883162
2255	0.0123280215
2256	0.01232576636
2257	0.01232200655
2258	0.0123208626
2259	0.01231928093
2260	0.0123162256
2261	0.01231307261
2262	0.01231231465
2263	0.0123108848
2264	0.01230945609
2265	0.01230688689
2266	0.01230464701
2267	0.0123029679
2268	0.01230166424
2269	0.01230023397
2270	0.01229803401
2271	0.01229660977
2272	0.01229578452
2273	0.01229511798
2274	0.01229452632
2275	0.01229104702
2276	0.01228980432
2277	0.01228932744
2278	0.01228856935
2279	0.01228810427
2280	0.01228754819
2281	0.0122845433
2282	0.01228390573
2283	0.01228278339
2284	0.01228213346
2285	0.01228032669
2286	0.01227967515
2287	0.0122756362
2288	0.01227321217
2289	0.01226978792
2290	0.01226842073
2291	0.01226565783
2292	0.01226499147
2293	0.01226381756
2294	0.01226237676
2295	0.01226105465
2296	0.01226054705
2297	0.01225970866
2298	0.01225779272
2299	0.0122558783
2300	0.01225410585
2301	0.01225165661
2302	0.01224969427
2303	0.01224813419
2304	0.01224742134
2305	0.01224589061
2306	0.0122418439
2307	0.01224084996
2308	0.01224035798
2309	0.01223950591
2310	0.01223841188
2311	0.01223470063
2312	0.01223318215
2313	0.01222958414
2314	0.01222851318
2315	0.01222693694
2316	0.01222643144
2317	0.01222525592
2318	0.01222374837
2319	0.01222120646
2320	0.01222042119
2321	0.01221891005
2322	0.0122161504
2323	0.01221582208
2324	0.01221461047
2325	0.01220994583
2326	0.01220567578
2327	0.01220410743
2328	0.01220348361
2329	0.01220193331
2330	0.01220113299
2331	0.01220007247
2332	0.01219946661
2333	0.01219839258
2334	0.01219611993
2335	0.01219264917
2336	0.01219112909
2337	0.0121907411
2338	0.01218979064
2339	0.01218794051
2340	0.01218658933
2341	0.01218489594
2342	0.01218345111
2343	0.01218222562
2344	0.01218116421
2345	0.01218065366
2346	0.01218042788
2347	0.01217915611
2348	0.01217766287
2349	0.0121765188
2350	0.01217140055
2351	0.01216619474
2352	0.01216457042
2353	0.0121635318
2354	0.01216132374
2355	0.01215946809
2356	0.01215754735
2357	0.01215660929
2358	0.01215541086
2359	0.01215397587
2360	0.0121533953
2361	0.01215153172
2362	0.01214789996
2363	0.01214410436
2364	0.01214358877
2365	0.0121399525
2366	0.0121365825
2367	0.01213335126
2368	0.01213019959
2369	0.01212804363
2370	0.01212623561
2371	0.01212378993
2372	0.01212282781
2373	0.01212201571
2374	0.01212069374
2375	0.01211925433
2376	0.01211920469
2377	0.01211692549
2378	0.01211621607
2379	0.01211514372
2380	0.01211403602
2381	0.01211270774
2382	0.01211235824
2383	0.01211061671
2384	0.01210932369
2385	0.01210867261
2386	0.0121068165
2387	0.01210384565
2388	0.01210172979
2389	0.01209721993
2390	0.01209571092
2391	0.01209110578
2392	0.01209053856
2393	0.01208965259
2394	0.01208790937
2395	0.01208551814
2396	0.01208483746
2397	0.0120833942
2398	0.01208026432
2399	0.01207283382
2400	0.01206228313
2401	0.01206135861
2402	0.01205895787
2403	0.01205708293
2404	0.01205529875
2405	0.01204966487
2406	0.01204561766
2407	0.01204166048
2408	0.01204059415
2409	0.01203899306
2410	0.01203615949
2411	0.01203504041
2412	0.01203262078
2413	0.01203213388
2414	0.01203041557
2415	0.01202893538
2416	0.01202694589
2417	0.0120257414
2418	0.01202284429
2419	0.01202121514
2420	0.01201749731
2421	0.01201658627
2422	0.01201407429
2423	0.01201182876
2424	0.01201023755
2425	0.01200886374
2426	0.01200724512
2427	0.01200614693
2428	0.01200179604
2429	0.01199897005
2430	0.01199451225
2431	0.01199436454
2432	0.01198959723
2433	0.01198803802
2434	0.01198715766
2435	0.01198413843
2436	0.01198295363
2437	0.01198182641
2438	0.01197942949
2439	0.01197778122
2440	0.01197639789
2441	0.01197523787
2442	0.01197452348
2443	0.01197345156
2444	0.01197066176
2445	0.01196908132
2446	0.01196838814
2447	0.01196802734
2448	0.01196609488
2449	0.01196571819
2450	0.0119629205
2451	0.01196200081
2452	0.01196084027
2453	0.01195951534
2454	0.01195783578
2455	0.01195637855
2456	0.01195481523
2457	0.01195270159
2458	0.0119502948
2459	0.01194191201
2460	0.01194155311
2461	0.0119393108
2462	0.01193802262
2463	0.01193655885
2464	0.01193473219
2465	0.01193426815
2466	0.01193334281
2467	0.01193279382
2468	0.01193078417
2469	0.0119305372
2470	0.01192862131
2471	0.01192812851
2472	0.01192649052
2473	0.01192542872
2474	0.0119246563
2475	0.0119239473
2476	0.01192267681
2477	0.01192065919
2478	0.01191971468
2479	0.01191846883
2480	0.01191783857
2481	0.01191659679
2482	0.01191458963
2483	0.01191362994
2484	0.01191021823
2485	0.01190892487
2486	0.01190847198
2487	0.01190782703
2488	0.01190608603
2489	0.01190420903
2490	0.01190142827
2491	0.01189976668
2492	0.01189933096
2493	0.0118985366
2494	0.01189551722
2495	0.01189431241
2496	0.011893706
2497	0.01189111645
2498	0.01189026379
2499	0.01188749435
2500	0.01188640064
2501	0.01188626796
2502	0.01188399153
2503	0.01188318569
2504	0.01188202946
2505	0.01187987059
2506	0.01186763243
2507	0.01186278758
2508	0.01186069115
2509	0.01186000005
2510	0.01185776819
2511	0.01185599664
2512	0.01185422157
2513	0.01185364536
2514	0.01185139046
2515	0.01184962797
2516	0.01184916007
2517	0.01184780368
2518	0.01184649286
2519	0.01184537349
2520	0.01184286203
2521	0.0118405463
2522	0.01183966373
2523	0.01183883962
2524	0.01183389965
2525	0.01183119535
2526	0.01183019806
2527	0.01182885225
2528	0.011828201
2529	0.01182762932
2530	0.01182650621
2531	0.01182582434
2532	0.01182493748
2533	0.01182429499
2534	0.01182233585
2535	0.01182165532
2536	0.01182011796
2537	0.01181898254
2538	0.0118182571
2539	0.011817222
2540	0.01181625889
2541	0.01181574254
2542	0.01181543259
2543	0.01181424468
2544	0.01181389249
2545	0.01180843377
2546	0.01180794592
2547	0.01180678137
2548	0.01180369477
2549	0.01180077133
2550	0.0117997837
2551	0.01179929206
2552	0.0117989394
2553	0.01179859213
2554	0.01179781001
2555	0.01179621632
2556	0.01179369018
2557	0.01179202364
2558	0.01179117305
2559	0.01179073367
2560	0.01178900057
2561	0.01178856728
2562	0.01178373506
2563	0.01178312466
2564	0.01178262916
2565	0.01178158334
2566	0.01178093229
2567	0.01177919992
2568	0.0117762899
2569	0.01177421943
2570	0.01177359999
2571	0.01177239145
2572	0.01176990944
2573	0.01176975204
2574	0.01176927188
2575	0.01176889295
2576	0.0117674203
2577	0.0117667993
2578	0.01175994773
2579	0.01175739223
2580	0.01175689897
2581	0.01175593045
2582	0.01175537262
2583	0.01175375008
2584	0.01175304697
2585	0.01175229668
2586	0.01175111901
2587	0.01174457812
2588	0.01174270938
2589	0.01174145159
2590	0.01174067199
2591	0.01173990089
2592	0.01173597117
2593	0.01172934031
2594	0.01172745231
2595	0.0117258676
2596	0.01172086867
2597	0.01171939344
2598	0.01171714538
2599	0.01171637627
2600	0.01171548125
2601	0.01171377582
2602	0.01171145255
2603	0.01170975079
2604	0.01170616266
2605	0.01170585976
2606	0.01170483848
2607	0.011704246
2608	0.01170383238
2609	0.0117006353
2610	0.01169906897
2611	0.01169736534
2612	0.01169580028
2613	0.01169516606
2614	0.01169213944
2615	0.01169182518
2616	0.01169062281
2617	0.01168908783
2618	0.01168785452
2619	0.01168681663
2620	0.01168590326
2621	0.01168445658
2622	0.01168384231
2623	0.0116833392
2624	0.01168237966
2625	0.0116819835
2626	0.01168089488
2627	0.0116800259
2628	0.01167957912
2629	0.01167653684
2630	0.01167580423
2631	0.01167445178
2632	0.01167325205
2633	0.01167203288
2634	0.01167000358
2635	0.01166846302
2636	0.0116676553
2637	0.01166238798
2638	0.01166035737
2639	0.0116581837
2640	0.01165609158
2641	0.01165447514
2642	0.01164984766
2643	0.01164939733
2644	0.01164830756
2645	0.01164571421
2646	0.01164327606
2647	0.01164208389
2648	0.01164129975
2649	0.01164026003
2650	0.01163932585
2651	0.01163878646
2652	0.0116386853
2653	0.01163753626
2654	0.01163638143
2655	0.01163520496
2656	0.01163394931
2657	0.01163284859
2658	0.0116293681
2659	0.01162769814
2660	0.01162653526
2661	0.01162367843
2662	0.01162256271
2663	0.0116218587
2664	0.01162136595
2665	0.01161803508
2666	0.01161695116
2667	0.01161524546
2668	0.01161431982
2669	0.01161293809
2670	0.01161172441
2671	0.01161112313
2672	0.01161047345
2673	0.01161038273
2674	0.01160953987
2675	0.01160727524
2676	0.0116054114
2677	0.01160405423
2678	0.01160256415
2679	0.01160092102
2680	0.0116000335
2681	0.01159917416
2682	0.01159552644
2683	0.01159437187
2684	0.01159196606
2685	0.0115886838
2686	0.01158655358
2687	0.01158484593
2688	0.01158339716
2689	0.011580951
2690	0.01157917431
2691	0.0115781629
2692	0.01157680062
2693	0.01157536438
2694	0.01157407588
2695	0.01157308982
2696	0.0115708652
2697	0.0115701324
2698	0.01156890749
2699	0.01156078995
2700	0.0115588515
2701	0.01155564631
2702	0.01155427723
2703	0.01155275467
2704	0.01155058294
2705	0.01154965838
2706	0.01154796138
2707	0.01154745465
2708	0.01154614868
2709	0.01154586946
2710	0.01154559299
2711	0.01154530725
2712	0.01154266052
2713	0.01154030366
2714	0.0115395587
2715	0.01153724554
2716	0.01153637977
2717	0.01153124738
2718	0.01152851768
2719	0.01152659819
2720	0.01152591094
2721	0.01152540092
2722	0.01152444623
2723	0.01152273574
2724	0.01152184321
2725	0.01152120008
2726	0.01152062074
2727	0.01151792788
2728	0.01151567427
2729	0.01151533053
2730	0.01151359565
2731	0.01151171796
2732	0.01150950202
2733	0.01150658262
2734	0.01150500475
2735	0.01150446914
2736	0.01150366325
2737	0.01150224515
2738	0.01149321058
2739	0.01149012155
2740	0.01148871005
2741	0.01148387658
2742	0.01148246216
2743	0.0114785284
2744	0.01147739766
2745	0.0114760043
2746	0.01147504286
2747	0.01147477104
2748	0.01147343433
2749	0.01147127545
2750	0.01147046109
2751	0.01147019739
2752	0.01146890814
2753	0.01146743951
2754	0.01146710275
2755	0.01146668414
2756	0.01146478522
2757	0.01146448582
2758	0.01146402218
2759	0.01146289921
2760	0.01146072409
2761	0.01146023432
2762	0.0114590478
2763	0.01145638039
2764	0.01145394581
2765	0.01145289006
2766	0.01145137819
2767	0.01145015237
2768	0.01144983046
2769	0.01144886597
2770	0.01144471179
2771	0.01144440886
2772	0.011442381
2773	0.0114411332
2774	0.01144029259
2775	0.01143920944
2776	0.0114333583
2777	0.0114320459
2778	0.01143123013
2779	0.01143045566
2780	0.0114298887
2781	0.01142864031
2782	0.01142767911
2783	0.0114266689
2784	0.01141852003
2785	0.01141690505
2786	0.01141661471
2787	0.01141585659
2788	0.01141533698
2789	0.01141113766
2790	0.01141023734
2791	0.01140838885
2792	0.01140770787
2793	0.01140695865
2794	0.01140602693
2795	0.01140523415
2796	0.01140389121
2797	0.0114034472
2798	0.01140111876
2799	0.01140021439
2800	0.01139946448
2801	0.01139832994
2802	0.01139146395
2803	0.01139046969
2804	0.0113808839
2805	0.01137990369
2806	0.01137853349
2807	0.01137728771
2808	0.0113761364
2809	0.01137080751
2810	0.01137002673
2811	0.01136968959
2812	0.01136923991
2813	0.01136747972
2814	0.01136706808
2815	0.01136556234
2816	0.01136506678
2817	0.01136398792
2818	0.01135992064
2819	0.01135924323
2820	0.01135698544
2821	0.01135281788
2822	0.01135241581
2823	0.01135185096
2824	0.01134976037
2825	0.01134899853
2826	0.01134700029
2827	0.01134480208
2828	0.01134300407
2829	0.01134102096
2830	0.01133974013
2831	0.0113382468
2832	0.01133766735
2833	0.01133736466
2834	0.01133669374
2835	0.01133399818
2836	0.01133354781
2837	0.01133243705
2838	0.0113319148
2839	0.01133067946
2840	0.01133062457
2841	0.01132896502
2842	0.01132742255
2843	0.0113265682
2844	0.01132559841
2845	0.01132350255
2846	0.01132290721
2847	0.01132004228
2848	0.01131926477
2849	0.01131788235
2850	0.01131716065
2851	0.01131649628
2852	0.01131588688
2853	0.01131460823
2854	0.01131361001
2855	0.01131295498
2856	0.01131162395
2857	0.01131083537
2858	0.01131048282
2859	0.01130375713
2860	0.01130165407
2861	0.01130117747
2862	0.01129885227
2863	0.01129752423
2864	0.01129517866
2865	0.0112944784
2866	0.01129397777
2867	0.01129209461
2868	0.01129027984
2869	0.01128939429
2870	0.01128905483
2871	0.01128762576
2872	0.01128579638
2873	0.01128303164
2874	0.01128239774
2875	0.01128132274
2876	0.01127891975
2877	0.01127716263
2878	0.01127393209
2879	0.01127228067
2880	0.01127059804
2881	0.01126958594
2882	0.01126753105
2883	0.01126676781
2884	0.01126561289
2885	0.01126359534
2886	0.01126322713
2887	0.01126215433
2888	0.01126136705
2889	0.01126094432
2890	0.01125986509
2891	0.01125568881
2892	0.01125412552
2893	0.01125280959
2894	0.01125187014
2895	0.01125108762
2896	0.0112508795
2897	0.01125019411
2898	0.01124937508
2899	0.01124780464
2900	0.01124718517
